"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10"
"Greenville, SC",65,94.9130316297091,94.6768712207499,94.634402945818,93.6998614663257,93.5082408341742,92.8899355464046,92.403881889979,92.3347183748846,91.7372881355932,90.9661229611041,90.4684975767367,89.9412628487518,89.3881453154876,88.1818181818182,89.33602290192,89.5896656534954,89.0901879080155,88.0701754385965,85.4930725346373,81.7568776560054,78.6028671243925,76.4652014652015,74.5419718745643,73.0994152046784,74.8809388878012,76.4205797592812,78.9148351648352,80.1210280758319,80.5190428041793,79.746317512275,79.2030855263993,77.4902452619844,75.5645161290323,75.7101545407997,88.2623622434348,88.4570351723885,88.3984111863369,88.6419213973799,89.4367309382553,90.2465722416246,90.1491188431993,91.397597589702,91.9299307723632,91.8378378378378,91.5070774354704,91.2500274885762,91.1901081916538,91.2408759124088,90.8311048384465,91.2921348314607,91.976015936255,94.1610760610759,95.1483420593368,94.95,94.845852919411,94.6739441107814,94.9715570504929,94.6818862275449,93.5811885034943,94.4514501891551,94.4647386444061,94.9690295939436,96.2666666666667,97.797131147541,98.4881129807254,98.9159891598916,96.6508104757914,97.4681936128001,94.5108695652174,97.9166666666667,97.4053295932679,96.7507274490786,95.7965247098246,97.6897590308824,100.485436893204,103.130045205245,106.564600858079,105.085616438356,104.502283017908,107.480653482373,107.557928684435,108.173076923077,105.465840483,105.048100963186,107.392965851274,108.630547236591,109.842729373548,111.27775210084,111.715933669791,113.095870905429,113.084038144425,113.432187456538,114.056418145205,114.188532555879
"Oxnard, CA",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.694725028058,293.81196176625,296.373779637378,297.342048571029,293.678273985179,298.333417085427,301.403062009067,300.233236151603,304.464702795749,303.265940902022,302.422848996478,302.65619154508,299.034906022248,293.871169480926,300.252844500632,305.466237942122,308.237710594421,312.995466219698,314.302573901315,314.515271183149,315.760571114772,317.86703601108,319.262967960907,320.454545454545,319.505899705015,319.666880204997,317.010309278351,319.047782726331,320.553236776028,327.680525164114,330.049261083744,331.065623118603,333.333333333333,336.571825121443,335.913538776106,334.01638885531,334.277700339595,331.865065438263,333.196175407709,336.923660975094,342.135950136677,342.483927527762,345.464571934962,345.895793152882,347.26617440225,350.151186124799,349.919831559589,346.963015332677
"Allentown, PA",67,122.117778651391,122.605840254729,123.58591056332,123.839009287926,123.884758364312,123.173478910041,122.288343329269,122.438752783964,121.302073786546,119.6875,118.659420289855,116.591891230495,115.190789630584,116.739407012562,115.211158748487,115.934065934066,116.209112149533,115.813953488372,114.984568536981,115,113.462667469517,112.474776876282,110.95,109.69512195122,108.97298408606,108.262108262108,108.25,109.256559766764,109.393978858029,110.005002501251,109.597156398104,108.987783595113,107.333994053518,106.562847608454,109.895909903357,109.006734006734,107.777992563675,109.09749207103,110.416666666667,112.210526315789,113.636363636364,114.510332434861,114.495499275935,114.005474452555,113.890229016508,113.004524886878,111.974789915966,111.572052401747,110.403465307224,110.967278286952,112.734864300626,115.030674846626,115.902964959569,115.66355226994,115.842131362575,115.564475821567,114.513888888889,113.411078717201,112.651518665399,111.662286465177,112.164472470375,113.548951048951,115.195506094016,117.306322024303,119.587475551569,117.857142857143,116.109589041096,114.990723562152,115.125242855807,112.254901960784,111.29207383279,109.730538922156,109.614143920596,109.895547003848,113.458053394625,115.961049635806,116.635305329671,116.952678107124,116.877637130802,115.51123773346,116.120375623344,116.125401782453,116.003787878788,115.797730730223,114.583333333333,116.431972789116,118.973214285714,120.49965491139,121.60824742268,123.773218519986,123.884297520661,124.06914893617,124.292272379495,123.11320754717
"El Paso, TX",68,86.8112818764338,87.2042068361087,87.609561752988,87.551652892562,87.9398826979472,87.7799911199645,88.160295933918,87.9935878749128,87.4725274725275,87.7127659574468,87.3667833358064,86.8589743589744,86.9929197572488,87.5300846279498,87.3958333333333,86.9487485101311,87.3676907488722,87.5608061153579,86.8346721787866,86.9414893617021,86.3614531481967,86.2644899536322,84.8524205357549,85.2131147540984,85.7999250655676,86.1961057023644,87.1530019367334,88.0212547574096,87.9676440849343,87.6271376069353,87.3676871505272,86.9047619047619,86.5748182166093,86.1567164179104,86.5168539325843,86.3520871143376,86.3662772300268,86.8090070686989,86.5939704939064,86.3758441806002,86.7743324720069,87.125555078069,86.9918699186992,87.3827160493827,87.0420017873101,86.8591473286562,86.8421052631579,87.0045554508326,87.2970818604006,87.0163521840449,87,88.2398353062275,88.8046647230321,88.7035498098042,88.3548387096774,88.2685512367491,88.2827682537479,88.1718492442656,87.9735230697351,87.907413772862,89.0986092643551,89.6715989770434,90,91.1753968253968,91.0419454329775,90.5453480519264,90.28451995685,89.7009966777409,89.6364864864865,89.2962738722261,89.9143468950749,89.933110367893,90.9858152547364,91.0560231506875,91.131498470948,91.4515947354897,92.0942408376963,91.273374888691,91.2402302839782,91.142228604133,91.0612249808992,91.1971750577367,91.0502261590652,90.4887714663144,90.8586474501109,91.5927240461402,92.1932022961732,92.7357032457496,93.6529933481153,93.7451529504653,93.8372797434376,94.1860465116279,94.975,96.107544141252
"Baton Rouge, LA",69,108.975659229209,110.441767068273,110.406068719322,110.737111205795,110.539845758355,110.697674418605,109.91651606389,110.250220458554,109.907967778288,109.224621640763,108.504221954162,106.988082340195,104.791208791209,103.103448275862,104.057853862445,103.465645314585,104.19329265982,103.404810199942,103.944065973467,103.698582786035,103.641456582633,102.345906163753,101.885806348507,100.554785020804,101.809502262443,102.424242424242,103.122605363985,103.119755505433,103.138201569101,102.723363592929,102.520435967302,100.900900900901,100.728062344232,100.362791609341,100.567302733368,100.183823529412,100.358422939068,99.9206664022213,101.345083487941,102.180239628607,102.592715816347,103.14875135722,103.030303030303,102.936689549962,102.936689549962,102.221264787909,101.340996168582,101.645975132134,101.696065128901,103.454981960595,104.255319148936,106.854876481658,107.100701400838,106.463527239151,106.462585034014,108.910103420843,108.904116159486,108.895772280174,108.66566945627,108.06577916993,110.180654653308,110.725356478611,111.698956780924,112.565445026178,112.565445026178,114.039517177502,114.407661304213,114.5958986731,114.629120879121,113.812726332126,114.433886104843,114.545454545455,114.537684537685,119.644723092999,120.55484755771,122.7959697733,123.28530259366,122.975409836066,121.85534591195,121.642996119445,121.885686370298,121.621633158322,122.41325648415,122.574837497608,122.157605153983,124.283649303833,123.853733166392,124.083327766635,124.378445297987,124.455128205128,124.763013431348,124.117647058824,123.037651563497,123.019868172298
"Dayton, OH",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.4288597376387,75.0868480807477,74.3522601984564,75.6943346508564,77.960758270949,79.6698794859899,79.3040293040293,79.597775175644,79.1666666666667,78.4814273391149,78.2560089435439,77.0576131687243,75.1157407407407,73.024705806589,75.075866019925,76.3316858868753,77.9442982556859,79.0142524938404,79.8857142857143,79.8844060956092,79.304979253112,78.8944723618091,78.4731715652768,77.803738317757,77.1381578947368,75.2708570730799,76.093083672369,76.6280107047279,79.6296296296296,80.8823529411765,82.3360232567886,82.5114678899083,82.4853730216506,83.035577561125,82.3448284561884,81.9542947202522,80.7606435037925,79.8212064676617,80.2533022138675,79.9804114459287,82.968578650038,85.3010905642485,87.719298245614,89.0205260898791,89.0303581329349,89.1675420168067,88.8511202721189,88.5904184126817
"Edinburg, TX",71,77.0885904147231,77.6846915460777,77.1931242542989,76.6630901287554,76.0209195805296,75.8238542062612,75.5150764409435,75.381679389313,75.9921404822229,75.9352571595558,75.4901960784314,74.0538257842788,75.0721847930703,75.1129522331397,75.0505050505051,74.6992070294993,74.6268656716418,74.0850341338487,73.9934115815605,74.7318345501957,73.6681643132221,72.4948168624741,71.7722534081796,69.4970937578974,70.9656513285807,69.6491396672393,69.2061800745871,69.8924731182796,69.2612137203166,68.2613089753679,69.2231568530431,71.457688783843,71.2985436893204,73.6015701668302,77.1715721464465,76.7250417293181,77.1365149833518,77.8388278388278,77.465080430955,78.4373085478058,78.6637931034483,79.2279665751549,79.1081839628668,78.7135539795114,78.8804071246819,78.7339556592765,77.9501139213369,78.125,78.7024656487857,79.2136543736666,80.6906106528657,81.5980629539952,81.8681694991537,82.2633744855967,81.47512864494,80.8628165666665,81.0221252726706,80.5257154764451,80.484067551684,80.479897964944,79.9256505576208,80.3513337670787,80.8731640958244,82.7498408656906,84.0866042888658,84.4712344059857,85.1969178082192,86.317722681359,86.6127717391304,86.605504587156,87.1212121212121,86.8783702816058,87.225664295999,87.0863970588235,86.9944211994421,86.7420945749927,86.2491619010057,87.320753914529,87.367917711674,87.1308786000729,87.599140379695,87.7926421404682,87.3540529189416,87.719298245614,88.0281690140845,87.6306412289227,87.1802852100089,87.5,87.9114948731786,87.9409305541909,88.8480392156863,89.6368129361039,88.477366255144,88.8227883538634
"Columbia, SC",72,102.741603838245,101.675643327349,100.743149094287,100.705289672544,100.48828125,100.13242895447,99.5022399203584,99.0796460176991,97.4448325759117,97.2432432432432,96.1486062112465,94.8553054662379,93.4763438386627,91.3109705619391,91.8797465338,91.5372670807453,91.3325471698113,90.8349753189353,90.0309634635653,89.0643967480102,87.3446053474382,85.1744186046512,75.2247191011236,69.2210138480219,80.654282198166,82.0458177943527,83.8959854014599,83.8606082882543,84.2062852538276,83.5359675785208,83.1112511762513,81.25,80.4896393227655,81.1565951916829,87.0334745212755,87.1124031007752,86.4455659697188,87.5547765118317,88.5440559440559,89.6179401993355,90.0566181234331,90.9021406727829,90.7112587245165,90.6876790830946,90.4952476238119,89.2065937290409,88.3902263744161,88.2825040128411,88.0492315996698,88.6457717327025,89.6234872254594,90.8500581170089,91.6866911097861,91.7366946778711,91.621331424481,91.5175808720113,91.1111111111111,91.046511627907,91.3461538461538,90.8,91.0640799529688,91.4169629253428,92.3728813559322,93.6763466042155,94.4613434727503,94.4697459165154,93.9533952267217,94.2174732872407,94.0882543802725,93.3293603496226,93.1490376925095,93.3609958506224,93.3333333333333,93.6359126984127,95.000307314075,96.2447001817081,97.2272106249801,97.96918767507,97.6198630136986,97.5828111011638,96.9041964285714,96.5568862275449,95.1219512195122,94.0342772747704,94.5802337938363,94.4301589890485,96.2406296607465,97.1179624664879,97.8110599078341,98.1778199107561,98.8365328679465,98.5337514934289,98.8719101123595,98.6674742580254
"Akron, OH",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.324215254354,79.5964125560538,79.9474280383795,81.543438077634,82.9466357308585,84.9912075029308,86.4985163204748,87.2086072922893,86.8102288021534,85.6834886128364,85.3758169934641,85.15625,81.2655875430812,80.2919708029197,80.3571428571429,83.3722287047841,84.6812559467174,86.2268518518518,86.4661654135338,87.5420875420875,87.9446640316205,87.6481508674037,86.0541427399508,85.1097157850625,84.5604395604396,83.8929695697796,83.6959424298861,84.2261904761905,86.9047619047619,89.1976897792756,90.7926829268293,91.7910087849469,91.7892156862745,90.4285714285714,90.7333954884822,89.349593495935,89.4263217097863,88.1477398015436,88.9025137952177,91.3915094339623,93.8438438438438,95.4457364341085,97.607164645956,97.5977369165488,97.1820809248555,96.4494264859228,96.2969687273616,96.3609860714262
"Bradenton, FL",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0092272203,127.050089055287,129.675810473815,129.813671101217,130.401234567901,131.943647276155,133.032956187531,133.956007770117,133.254071415788,133.310146302994,133.240202900583,133.977556109726,137.096774193548,137.211855104281,138.366007763386,138.75,139.706140245408,139.046929316338,132.970015151438,141.276252019386,141.507633587786,141.921397379913,144.521142031081,144.437049103752,146.559703795125,149.083936940775,151.728752048422,149,147.849462365591,149.850119904077,150.330662373641,150.204313797869,153.345227475468,153.322890025575,155.870302923345,157.162726008345,158.766987073252,158.053359683794,161.8149703086,163.288288288288,163.8,163.801893663511,163.034104272834,163.101365293048,162.462192931908,164.019337016575,165.350612446769,167.27612601053,168.792198049512,171.31852114211,171.066637031769,170.506212001057,172.149643705463,172.111111111111,172.506738544474,171.541710665259,170.32854488779,170.333839150228,170.509330625494
"Little Rock, AR",75,91.1787072243346,92.5154320987654,92.6537976804671,92.8620928620929,92.9928741092637,93.3137398971345,92.8837747426166,92.4265328608194,92.8286852589641,92.4090338770389,91.8708240534521,90.8396946564885,90.2114597544338,89.213300892133,89.5850576289143,89.9815327793167,90.0298333670308,90.962288686606,90.1988279364421,90.5711695376247,89.566120791376,90.2548803223619,90.5436013590034,90.9574111334675,92.6666666666667,93.3626698502075,93.75,92.7086177862734,92.2572960095295,91.4059319934567,90.7465720040402,90.9978506720538,90.3077681694906,90.211378943637,91.4232409381663,90.9090909090909,90.9905028362919,91.4995640802092,92.1564687875498,92.485549132948,92.4603174603175,92.3977632567869,91.4317088475214,91.1470588235294,91.25,91.3619744058501,91.4691550158179,91.5531569614937,91.4403778040142,91.9984973703982,92.6718547341115,92.6152630241679,92.7299703264095,92.5956656955661,93.3132794124173,93.3575505967826,92.5740925740926,92.5925925925926,92.1003164241804,91.7048929663609,91.9618528610354,92.4426313105558,92.5925925925926,92.6599239559219,94.36686196474,94.2736650667842,93.5929029078364,92.5085130533485,91.3597733711048,91.6561314791403,91.3987755203418,90.8920335005664,91.324200913242,91.3078149920255,91.9783210217122,92.5597874224978,92.8792569659443,93.026994567641,92.6791277258567,92.5373134328358,92.1478334421529,91.4673672786546,91.4037494284408,91.1963081292155,91.4808049437322,92.3068952589291,93.1876162031703,93.855558295604,94.3086916176925,94.7077409162717,94.8651817229368,95.035902381129,95.3704811821089,95.2879581151832
"Stockton, CA",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.974088789083,141.821915621026,139.653414882773,141.835447354064,146.819223923318,151.007326007326,155.149051490515,155.789942533397,157.303370786517,156.962457337884,157.340405245306,155.490704738325,152.506592452273,149.619611158073,152.215782695235,156.477438136827,159.866002869748,162.094682230869,166.257166257166,168.611435239207,170.730270906949,170.680533952001,170.76629105894,172.430529708691,174.029451137885,172.407775119012,171.80774748924,173.428571428571,177.410685112658,179.680696661829,181.525241675618,181.846799580273,183.253764230628,184.728260869565,185.283687943262,185.865303504749,185.514179749318,185.002736726875,185.634328358209,187.578629710988,192.549183758895,192.570869990225,193.157894736842,192.80930543503,195.70280073202,196.535676071966,197.932199311443,199.648579796969
"Charleston, SC",77,147,144.63261403988,143.243502121666,142.085089126345,137.771146146146,136.45667989418,138.680507912229,135.203966644129,130.446816923685,127.474112287875,125.400079881104,125.083806823426,121.527777777778,119.721345514064,121.17113730679,120.720089790672,122.58555459607,122.148676171079,120.76690821256,106.238273921201,103.239193932717,100.639763779528,103.137902559868,96.1489088575096,104.978787163092,105.0799031477,105.843045120815,100.890207715134,100.321027287319,103.672985781991,103.803210048849,103.637731481481,104.087812263437,107.619047619048,124.918925391638,125.355227806357,123.573628948282,123.673419222877,126.338543398736,128.888888888889,131.3478012753,133.31617773203,135.979452054795,131.820344428251,133.23328885924,129.581547953472,131.020900321543,130.498217998218,125.968371265839,130.144453346382,127.571115973742,132.222102422085,134.658544405258,135.828490749081,132.488631747238,133.560171408166,136.319066721727,139.716542140967,132.693137329982,133.862768716001,132.291528518572,134.266471611495,139.274233053702,138.005780346821,140.835102618542,141.48958305664,140.426325612081,138.813813813814,137.589828634605,139.844514307399,139.291063404893,138.592129497175,139.897365833365,144.534744983306,145.442052221713,148.761959433601,150.389242745931,151.627218934911,151.681415929204,152.591973244147,154.396761636499,154.338372558976,152.164446398679,150.071477503473,151.515151515152,152.278820375335,155.052171644711,156.456685335426,158.314088664803,156.461812587718,155.580882876175,155.550394797956,155.6710645386,155.193998965339
"Syracuse, NY",78,92.2077922077922,92.3633440514469,92.8677563150074,94.1461975085393,95.9015345268542,96.3744306604339,96.7018469656992,95.8670776229645,94.4153832101402,93.8571226372265,92.8212781998424,91.8358221667045,91.8088737201365,94.087899543379,94.720514571949,94.5257790772303,94.7292046144505,95.2772963604853,95.3721374045802,94.5504328500165,94.2714432084309,93.7019230769231,93.3427083880303,92.7016129032258,92.3029556650246,92.4768518518518,92.3949579831933,94.0879898321861,93.233709335084,92.1871227849935,91.3863134657837,91.0591266451531,90.5172413793103,91.3966882649388,92.4768518518518,92.1632653061225,92.0786884881862,92.3237874666079,93.4937955412345,94.9477247019219,95.1428571428571,95.8137715179969,95.2975568968598,95.793064620787,95.6852508536906,95.156462585034,93.6458333333333,93.9315428264704,93.5873272155131,94.7233606557377,96.3837994214079,97.4633814605566,97.897110675808,97.985347985348,96.0084033613445,94.3511838697743,93.6894601658255,93.3462297465725,92.3895253682488,90.9587378640777,92.9487179487179,93.6676546660186,94.8102678571429,95.8730642668657,96.015625,96.0817307692308,95.5196886446886,94.2747201492537,92.5077160493827,91.6666666666667,90.9745217071376,89.3369010083095,89.1711708944987,88.4006681679518,89.4308943089431,91.25,93.3838383838384,94.6315789473684,93.9565627950897,93.4146341463415,92.7831211692598,91.0984511436978,88.9894880671724,88.8480392156863,88.5170603674541,87.32,90.4486092608292,93.512164691204,95.4964016358615,97.3537604456825,97.0848056537102,96.984649122807,95.9407161960864,95.1686507936508
"Colorado Springs, CO",79,137.755102040816,136.960132890365,136.116152450091,137.460569936277,138.078704398514,137.994480220791,138.279420593585,137.940841865757,135.204081632653,131.770833333333,128.411915987998,125.236379365199,121.951219512195,120.496354320623,120.280784957923,122.00956937799,125.498007968127,127.691010691904,128.968253968254,127.410358565737,124.800521087771,121.555915721232,115.338978610275,112.177419354839,112.021857923497,111.86881832379,113.717128642502,114.697265625,117.302241014213,117.387125721967,119.959030096897,120.486061894637,120.036934441367,121.616358325219,131.799612115681,132.67812198617,132.325141776938,132.873166522865,134.615384615385,136.68430335097,137.821691176471,140.201944652206,138.403745644599,140.148187444507,140.096618357488,138.064733648011,136.854428715825,138.605490760631,138.888888888889,138.888888888889,140.41095890411,142.717175480177,144.70974609307,145.446627995416,144.611948632049,144.07567974735,143.740902474527,142.132715696911,141.538461538462,141.260732536689,142.691371586112,143.661752566642,148.132427843803,149.847094801223,151.997450607993,151.952123605626,152.190705487473,151.567866522514,151.223158655986,151.195499296765,151.882189096815,151.255841121495,151.775747781948,156.594990838669,160.422119178562,161.12556556388,161.680443599722,163.04024649525,164.006082496085,163.738019169329,161.628764768687,162.230671736375,162.51777732629,161.47240990991,160.958904109589,161.345987920621,162.200475418998,166.44908616188,171.467783501625,173.757056569557,175.15923566879,175.572697322626,176.013289036545,176.813137326739
"Winston-Salem, NC",80,98.9124699803508,99.0494179850048,99.2788461538462,99.2159031236574,98.8095238095238,97.5951578548086,96.6355278140947,95.8488228004957,94.4827586206897,93.1036623215394,92.0648475083702,89.996664442962,87.177843610179,85.576451510129,85.4090354090354,87.0226436807546,87.7034045008655,87.0117467564498,86.5284974093264,86.9092644622145,86.1244019138756,83.780385582565,81.6986717606711,80.0714457147844,81.1644619881279,80.8823529411765,82.6383623957544,82.2411533420708,81.97,79.0953885581547,80.8392315470172,79.1829241154217,77.369220835127,78.2632118080448,91.8611861718532,91.0062949309137,91.0965831673829,91.6055718475073,92.8076282321055,93.562874251497,93.7156763381809,93.1543851837995,92.9390802443326,93.1849791376912,93.52,93.1795994355356,91.5018315018315,92.2887612797375,91.2814973054328,93.6989879203395,95.0102529049897,96.6393442622951,97.2133049758235,96.7105308791088,95.4219367588933,94.2601369141653,94.49694274597,93.6604189636163,93.4536789037502,92.4750185048113,92.8708791208791,93.7326388888889,94.015703807506,94.6338383838384,96.8320581221801,96.607294317218,96.4090633880285,96.1304275777153,94.2159383033419,94.8707592891761,95.1844760950472,93.9746737882186,94.3879056047198,96.9196093163035,97.8110599078341,100.08347245409,100.405679513185,100.635593220339,100.283630470016,99.4880546075085,99.0538143110585,99.0621336459555,97.3300280336519,98.6193293885602,97.3995013490898,99.9186991869919,100.842088876197,104.24286759327,105.202754399388,105.228758169935,104.223142494408,103.26895223965,103.7375256649,103.92
"Wichita, KS",81,90.8307210031348,89.8766700924974,89.7518563051692,90.6155303030303,90.6018885971875,92.2619047619048,91.7827495094088,91.5575916230366,91.2017167381974,90.1899112177653,88.9473684210526,86.9186046511628,85.6617647058823,84.5286885245902,86.8327402135231,87.489054290718,89.0119502342644,89.8966704936854,89.2799798146619,88.5429852320675,87.7800407331976,84.9443693139906,82.9501915708812,82.1122940751784,81.6288589764216,82.9882037215313,83.080684596577,85.0255246738514,85.362660944206,86.7739822156393,86.5885416666667,86.3717658900574,85.1373948560718,85.4166666666667,89.5140664961637,88.3134131876672,88.3248730964467,88.6752136752137,89.5672152959148,90.8647450110865,91.2129777239093,90.9037558685446,90.6385372714487,90.7089668646175,90.7065449642977,90.7019143117593,89.9314481576692,90.0241490625315,91.5140415140415,91.4522058823529,91.9952618079531,93.555900621118,95.3993055555556,94.4071769029776,94.010153100888,93.5733916959984,93.2670237184392,91.928275862069,90.5437887307382,89.6577017777922,90.7411460503553,93.1818181818182,94.8839662447257,96.2622791947491,98.884956671415,98.2638888888889,95.4861111111111,96.1091774766587,95.2341137123746,95.8469498910675,93.9942112879884,93.7159203946661,92.9435785792153,93.6141304347826,96.0737179487179,98.4066731141199,98.9433237271854,100.999555999556,99.3371996685998,97.3428806965392,98.596336820066,97.8496933804744,98.0964883491959,97.2635380588762,98.0392156862745,97.8173607626693,99.9027777777778,104.166666666667,105.957512315271,105.823418910457,106.518143874994,105.764002175095,104.093305045534,103.213096845158
"Springfield, MA",82,147.898706896552,146.761133603239,147.441457068517,147.765957446808,146.85204616999,146.846875444203,145.535153144285,144.17735042735,142.791005291005,142.38408269922,141.45910285649,137.99948329617,137.164750957854,136.996440158616,138.117283950617,138.295859653512,138.766025641026,139.148664705768,138.957455216017,139.026488112796,137.309491666856,136.663007683864,133.919547200323,131.875,131.642646241997,132.289176185838,133.817070281413,135.568513119534,137.378589527027,138.384615384615,138,137.222763197701,136.16759206896,135.435441642552,135.25338127033,133.600610920199,133.928075396825,135.19313304721,138.348034807114,140.397176949143,142.195767195767,142.24321848097,142.159877017679,141.369727686625,140.712945590994,139.701378254211,138.07285546416,138.059701492537,135.568513119534,138.701517706577,139.352243488069,141.208791208791,143.542309009935,142.361111111111,141.824873599683,139.89750656168,138.527199060805,138.440860215054,137.5,137.409551374819,136.292834890966,137.9876111361,138.789682539683,141.462264150943,142.195767195767,142.361111111111,141.607648725212,140.502709280433,140.290491208819,139.464068209501,138.445378151261,137.523719165085,136.767976278725,138.468992248062,140.808823529412,143.217269310378,145.243982352376,145.703951448431,145.117327590243,143.073811931244,141.198643045609,142.053042415123,140.974325488344,139.048640800194,138.515854176316,139.74358974359,142.522789050273,147.164549116827,151.260806916427,152.633816684569,151.654792089249,152.679662215745,153.637596023498,151.782048937121
"Fort Myers, FL",83,109.753965937252,105.966319219996,105.679544094015,104.959785522788,99.7815003641661,96.411784230588,93.75,93.6018957345972,91.2363067292645,90.2763018065887,91.651143995633,90.2692778457772,91.5018315018315,92.7159839898585,93.4064864263462,89.8296051953407,87.3074101247249,93.9122287116706,91.2530388163509,91.2957628903681,91.3711928164058,93.9057823001186,93.2706465123827,94.8609431680774,98.4288877952756,99.8858447488584,99.6596985901799,102.791039294895,103.033398942721,102.486559139785,100.877192982456,99.1906370094329,99.8947368421053,98.8002822865208,113.008130081301,115.093320232166,116.573696679305,116.774028125137,117.263329964882,118.987341772152,119.492421572083,117.944936086529,117.857142857143,115.957080824438,118.745332337565,119.982078853047,122.410509881386,124.295774647887,124.554408962081,124.544582933845,123.820943245404,125.415846778031,123.393503729241,123.196347031963,122.749590834697,123.232323232323,124.376869391825,125.819134993447,128.012411730797,128.963664350675,132.812180143296,135.06006006006,139.184485330681,140.374331550802,139.648318042813,138.052486187845,138.137154130725,138.280832888414,140.434031548842,143.359486447932,146.885541840477,148.975791433892,151.494841173125,152.46568378241,151.786241273413,153.201802660367,152.596526395739,152.510306845618,152.029785263188,152.101449275362,152.941833744008,155.755015839493,157.71211931755,159.127195316658,159.350571256765,159.539998488563,159.023282563858,158.385093167702,157.530230853793,157.232704402516,156.340339233038,155.338177752935,154.985751889686,155.310621242485
"Boise, ID",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.628605061801,106.142405225416,106.410777231446,106.210419053877,106.710949068254,106.101487388217,102.941176470588,85.3370617095485,88.1462576556046,98.4937798940171,101.696894290684,105.658499234303,105.379210079961,106.824724628218,107.740886340232,107.372942018611,107.182835820896,106.554040116004,104.982653795667,103.846153846154,104.90754038054,106.092112159329,108.270282045493,116.956006882844,117.522667665792,118.074409448819,118.721719457014,118.649133293485,119.46499715424,119.500132858944,119.504647230552,119.657416271622,119.629200598176,120.953977997301,121.002669830911,123.485237630499,126.100404472995,127.133015368309,126.310861423221,127.471863928505,127.951635846373,127.842809364549,128.370313464732,128.314916792407,128.676470588235,131.260364842454,132.40363858944,134.890377588307,136.95971364945,138.736765242789,137.867431049976,138.140863317376,138.055222088836,138.361420641937
"Toledo, OH",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.6335540838852,72.1043577981651,70.9545686574783,72.2655159861676,72.3658189467653,73.5571260306243,74.8423546999372,75.4625121713729,75.6734006734007,75.114559712774,75.0349162011173,74.1975601738559,73.8624902682426,72.4037763253449,73.394495412844,76.2432733012843,77.8911210204659,78.7072777587584,79.3492695883134,80.1156069364162,80.1184503684776,79.8918918918919,78.4834134427834,77.8248127645718,77.3853779429988,75.8976387760665,75.8450704225352,78.0153391196761,79.7718631178707,81.7339149400218,83.3251553810926,84.9053398807869,84.973353986299,83.4009923319801,83.4677419354839,83.2722425858047,82.8929917632277,81.5018315018315,81.8227593152064,83.0948121645796,84.0195433770266,87.2960372960373,88.0939668980246,87.3709537330704,85.9600185960019,84.9284436493739,83.458396656535,82.5075075075075
